Timestamp,Sensor1_Data1,Sensor1_Data2,Sensor1_Data3,Sensor2_Data1,Sensor2_Data2,Sensor2_Data3
2025-06-18 22:18:03.986,4.7803,4.0195,24.4639,8.1709,-2.7861,18.8154
2025-06-18 22:18:04.095,4.9268,3.875,24.6416,8.043,-2.6279,18.9023
2025-06-18 22:18:04.206,4.9668,3.8291,24.5625,7.9434,-2.5576,18.9746
2025-06-18 22:18:04.323,5.0732,3.7393,24.7275,7.8848,-2.4658,18.9932
2025-06-18 22:18:04.429,5.1279,3.7021,24.9033,7.8887,-2.4053,18.9658
2025-06-18 22:18:04.550,5.2168,3.6396,25.3027,8.0527,-2.6348,18.9668
2025-06-18 22:18:04.652,5.3047,3.5781,25.7559,8.2549,-2.9111,18.916
2025-06-18 22:18:04.764,5.3418,3.5801,25.9834,8.335,-2.958,18.8477
2025-06-18 22:18:04.880,5.3779,3.5654,26.168,8.3779,-2.9893,18.8184
2025-06-18 22:18:04.995,5.4199,3.54,26.4004,8.4766,-3.1748,18.79
2025-06-18 22:18:05.130,5.4707,3.5303,26.6367,8.5508,-3.3125,18.7686
2025-06-18 22:18:05.261,5.501,3.5205,26.7939,8.5957,-3.3857,18.7373
2025-06-18 22:18:05.334,5.5303,3.5342,26.9736,8.6855,-3.5703,18.6914
2025-06-18 22:18:05.481,5.5732,3.542,27.1182,8.6953,-3.5381,18.6553
2025-06-18 22:18:05.588,5.626,3.5186,27.3467,8.7148,-3.5713,18.6387
2025-06-18 22:18:05.702,5.6816,3.5039,27.5566,8.7373,-3.5791,18.6094
2025-06-18 22:18:05.818,5.7451,3.499,27.8428,8.7725,-3.6455,18.5742
2025-06-18 22:18:05.927,5.792,3.4795,28.0859,8.8105,-3.7305,18.542
2025-06-18 22:18:06.036,5.8145,3.499,28.1826,8.8262,-3.7461,18.5225
2025-06-18 22:18:06.150,5.834,3.4873,28.2695,8.8447,-3.7734,18.5117
2025-06-18 22:18:06.257,5.8408,3.4834,28.3535,8.8662,-3.8184,18.499
2025-06-18 22:18:06.372,5.8838,3.4521,28.4014,8.8369,-3.7324,18.5234
2025-06-18 22:18:06.469,5.9414,3.377,28.4854,8.7832,-3.5977,18.5742
2025-06-18 22:18:06.587,5.9795,3.3096,28.5713,8.7637,-3.5527,18.6143
2025-06-18 22:18:06.686,5.999,3.2803,28.6025,8.7627,-3.5449,18.5977
2025-06-18 22:18:06.800,6.0029,3.2764,28.6191,8.7734,-3.5645,18.5781
2025-06-18 22:18:06.916,6.0527,3.2158,28.6592,8.71,-3.3994,18.624
2025-06-18 22:18:07.023,6.0859,3.1523,28.7266,8.7178,-3.416,18.6211
2025-06-18 22:18:07.136,6.0811,3.165,28.7178,8.7266,-3.4326,18.6084
2025-06-18 22:18:07.241,6.1094,3.1533,28.707,8.6895,-3.3096,18.583
2025-06-18 22:18:07.351,6.1865,3.0645,28.8125,8.6484,-3.2139,18.6074
2025-06-18 22:18:07.460,6.2295,3.0254,28.8477,8.626,-3.1328,18.585
2025-06-18 22:18:07.579,6.3594,2.8779,28.9531,8.5234,-2.873,18.6221
2025-06-18 22:18:07.688,6.4512,2.7197,29.0488,8.4639,-2.7793,18.6846
2025-06-18 22:18:07.795,6.5107,2.6377,29.0879,8.4062,-2.6416,18.6934
2025-06-18 22:18:07.913,6.6094,2.5029,29.1445,8.3047,-2.417,18.7109
2025-06-18 22:18:08.021,6.6533,2.4053,29.2295,8.2686,-2.3291,18.7188
2025-06-18 22:18:08.136,6.5879,2.4424,29.2666,8.377,-2.5596,18.7168
2025-06-18 22:18:08.250,6.4443,2.6367,29.2041,8.5459,-2.9326,18.6289
2025-06-18 22:18:08.365,6.4053,2.6875,29.1982,8.5967,-3.0029,18.5703
2025-06-18 22:18:08.472,6.3506,2.7598,29.167,8.6582,-3.1367,18.5215
2025-06-18 22:18:08.583,6.2764,2.8467,29.1162,8.7637,-3.3789,18.4541
2025-06-18 22:18:08.698,6.1279,3.0322,29.0391,8.8818,-3.6436,18.3438
2025-06-18 22:18:08.811,6.0244,3.1914,28.9541,8.9834,-3.8301,18.2275
2025-06-18 22:18:08.917,5.9277,3.3262,28.8789,9.0771,-4.0156,18.1211
2025-06-18 22:18:09.035,5.8877,3.3975,28.8447,9.1094,-4.0713,18.1055
2025-06-18 22:18:09.151,5.8818,3.4219,28.8193,9.123,-4.0635,18.0977
2025-06-18 22:18:09.257,5.874,3.4434,28.8008,9.1309,-4.0576,18.0957
2025-06-18 22:18:09.374,5.876,3.4443,28.793,9.1299,-4.0215,18.1094
2025-06-18 22:18:09.506,5.877,3.46,28.7744,9.1387,-4.0137,18.1172
2025-06-18 22:18:09.599,5.8516,3.4863,28.7432,9.1562,-4.0439,18.0986
2025-06-18 22:18:09.751,5.8555,3.4893,28.7344,9.1504,-4.0146,18.1182
2025-06-18 22:18:09.847,5.8643,3.4912,28.7236,9.1455,-3.9746,18.1318
2025-06-18 22:18:09.968,5.8545,3.5107,28.7061,9.1523,-3.9443,18.1016
2025-06-18 22:18:10.063,5.8359,3.5322,28.6934,9.166,-3.9609,18.0859
2025-06-18 22:18:10.183,5.8418,3.542,28.6709,9.1543,-3.9053,18.0762
2025-06-18 22:18:10.301,5.8672,3.5381,28.6523,9.1377,-3.834,18.0977
2025-06-18 22:18:10.401,5.8809,3.5283,28.6514,9.1152,-3.752,18.0986
2025-06-18 22:18:10.520,5.873,3.5303,28.665,9.1318,-3.7773,18.0947
2025-06-18 22:18:10.637,5.8115,3.5752,28.6602,9.1914,-3.916,18.0303
2025-06-18 22:18:10.735,5.7871,3.6055,28.6309,9.2061,-3.9229,17.998
2025-06-18 22:18:10.848,5.7539,3.6377,28.6221,9.2285,-3.9561,17.9482
2025-06-18 22:18:10.953,5.7275,3.6875,28.5742,9.248,-3.9844,17.9111
2025-06-18 22:18:11.070,5.7363,3.6904,28.5527,9.2393,-3.9316,17.9277
2025-06-18 22:18:11.169,5.7588,3.6846,28.543,9.2139,-3.8604,17.959
2025-06-18 22:18:11.286,5.7783,3.6758,28.5479,9.2012,-3.8154,17.9668
2025-06-18 22:18:11.407,5.7471,3.6807,28.5596,9.2285,-3.874,17.9463
2025-06-18 22:18:11.504,5.7129,3.7021,28.5654,9.2637,-3.9365,17.9082
2025-06-18 22:18:11.618,5.6709,3.751,28.5361,9.3008,-4.0244,17.8428
2025-06-18 22:18:11.726,5.6299,3.7832,28.5146,9.332,-4.0947,17.793
2025-06-18 22:18:11.840,5.5977,3.8164,28.5117,9.3613,-4.1719,17.7393
2025-06-18 22:18:11.954,5.5684,3.8369,28.5,9.3877,-4.2188,17.6895
2025-06-18 22:18:12.063,5.5508,3.8574,28.4922,9.4082,-4.2539,17.6455
2025-06-18 22:18:12.173,5.5195,3.8799,28.4922,9.4307,-4.291,17.585
2025-06-18 22:18:12.288,5.4961,3.8955,28.4883,9.4531,-4.3174,17.5195
2025-06-18 22:18:12.396,5.4834,3.9053,28.4824,9.4609,-4.3105,17.4951
2025-06-18 22:18:12.518,5.4746,3.917,28.4678,9.4688,-4.3164,17.4756
2025-06-18 22:18:12.624,5.46,3.9258,28.4717,9.4854,-4.332,17.4316
2025-06-18 22:18:12.735,5.4482,3.9277,28.4688,9.498,-4.3633,17.418
2025-06-18 22:18:12.850,5.4414,3.9316,28.4688,9.5068,-4.3584,17.4062
2025-06-18 22:18:12.958,5.4375,3.9365,28.4629,9.5137,-4.3633,17.3848
2025-06-18 22:18:13.076,5.4346,3.9209,28.4893,9.5205,-4.3789,17.3516
2025-06-18 22:18:13.189,5.4307,3.9131,28.499,9.5254,-4.3867,17.3203
2025-06-18 22:18:13.293,5.4268,3.9062,28.5117,9.5283,-4.4004,17.3096
2025-06-18 22:18:13.413,5.4238,3.9033,28.5166,9.5342,-4.4043,17.3115
2025-06-18 22:18:13.522,5.4199,3.8848,28.5508,9.5391,-4.4209,17.2812
2025-06-18 22:18:13.635,5.416,3.8506,28.5967,9.541,-4.4365,17.2549
2025-06-18 22:18:13.745,5.416,3.8438,28.5967,9.541,-4.4268,17.2334
2025-06-18 22:18:13.877,5.4092,3.8369,28.6084,9.541,-4.4229,17.2148
2025-06-18 22:18:13.997,5.4053,3.8311,28.626,9.5449,-4.4326,17.2012
2025-06-18 22:18:14.128,5.4004,3.8428,28.6123,9.5469,-4.4365,17.2051
2025-06-18 22:18:14.236,5.4004,3.8516,28.5977,9.5488,-4.416,17.2051
2025-06-18 22:18:14.353,5.3994,3.8721,28.5752,9.5518,-4.418,17.2109
2025-06-18 22:18:14.455,5.3975,3.8828,28.5527,9.5547,-4.4121,17.2197
2025-06-18 22:18:14.572,5.3994,3.8887,28.5459,9.5615,-4.4199,17.2441
2025-06-18 22:18:14.671,5.4053,3.9062,28.5146,9.5566,-4.3936,17.2705
2025-06-18 22:18:14.787,5.415,3.9268,28.4844,9.5508,-4.3584,17.3115
2025-06-18 22:18:14.895,5.4219,3.9248,28.4746,9.5469,-4.3398,17.3232
2025-06-18 22:18:15.005,5.4209,3.9316,28.4688,9.5498,-4.3408,17.3262
2025-06-18 22:18:15.115,5.4238,3.9355,28.4609,9.5479,-4.3281,17.3145
2025-06-18 22:18:15.223,5.4121,3.9492,28.457,9.5479,-4.3164,17.3008
2025-06-18 22:18:15.337,5.4033,3.9521,28.457,9.5596,-4.3467,17.3057
2025-06-18 22:18:15.452,5.3975,3.9473,28.4629,9.5664,-4.3643,17.3096
2025-06-18 22:18:15.545,5.3916,3.9326,28.4873,9.5771,-4.4062,17.29
2025-06-18 22:18:15.655,5.3838,3.9229,28.499,9.5811,-4.4209,17.2686
2025-06-18 22:18:15.768,5.375,3.9121,28.5137,9.5898,-4.4414,17.2412
2025-06-18 22:18:15.882,5.3672,3.9004,28.5264,9.5938,-4.4629,17.2305
2025-06-18 22:18:15.990,5.3643,3.9033,28.5195,9.5947,-4.4697,17.2285
2025-06-18 22:18:16.098,5.3525,3.9131,28.5176,9.5977,-4.5078,17.208
2025-06-18 22:18:16.221,5.3447,3.9355,28.502,9.6025,-4.5205,17.1943
2025-06-18 22:18:16.326,5.3389,3.9531,28.4727,9.6064,-4.5244,17.1943
2025-06-18 22:18:16.445,5.335,3.9551,28.4717,9.6074,-4.5264,17.1836
2025-06-18 22:18:16.550,5.333,3.958,28.4639,9.6094,-4.5332,17.1855
2025-06-18 22:18:16.661,5.334,3.9824,28.4404,9.6064,-4.5078,17.1719
2025-06-18 22:18:16.779,5.3506,4.0586,28.3086,9.5889,-4.4365,17.1396
2025-06-18 22:18:16.885,5.4189,4.3027,27.7539,9.4062,-3.8682,16.9463
2025-06-18 22:18:16.996,5.4434,4.2939,27.8994,9.4736,-3.9531,16.9756
2025-06-18 22:18:17.112,5.4326,4.2188,28.0889,9.5771,-4.2012,17.0566
2025-06-18 22:18:17.222,5.4238,4.1826,28.166,9.6211,-4.3271,17.082
2025-06-18 22:18:17.340,5.4111,4.1289,28.2822,9.666,-4.4834,17.1055
2025-06-18 22:18:17.450,5.3906,4.0908,28.3721,9.6895,-4.5693,17.1006
2025-06-18 22:18:17.563,5.375,4.0859,28.3838,9.6914,-4.5928,17.1045
2025-06-18 22:18:17.679,5.377,4.1016,28.3496,9.6826,-4.5557,17.1309
2025-06-18 22:18:17.786,5.3877,4.1221,28.3174,9.6719,-4.5039,17.1602
2025-06-18 22:18:17.895,5.4004,4.1328,28.2939,9.6602,-4.4717,17.1895
2025-06-18 22:18:18.011,5.416,4.1406,28.2637,9.6396,-4.4014,17.2139
2025-06-18 22:18:18.125,5.416,4.1484,28.251,9.6426,-4.3984,17.2266
2025-06-18 22:18:18.257,5.417,4.1348,28.2812,9.6514,-4.4375,17.2412
2025-06-18 22:18:18.350,5.4199,4.1475,28.2598,9.6445,-4.4004,17.2549
2025-06-18 22:18:18.497,5.458,4.2012,28.1396,9.5762,-4.1895,17.2324
2025-06-18 22:18:18.592,5.4473,4.1816,28.1934,9.624,-4.3291,17.2451
2025-06-18 22:18:18.715,5.4316,4.1689,28.2275,9.6445,-4.3906,17.2363
2025-06-18 22:18:18.831,5.4229,4.1768,28.2324,9.6455,-4.3965,17.2119
2025-06-18 22:18:18.929,5.4189,4.1875,28.2178,9.6475,-4.3896,17.1904
2025-06-18 22:18:19.049,5.4277,4.2227,28.1348,9.6299,-4.332,17.1992
2025-06-18 22:18:19.165,5.4502,4.2295,28.1084,9.6191,-4.2852,17.2568
2025-06-18 22:18:19.283,5.4619,4.2393,28.0684,9.6172,-4.2773,17.2783
2025-06-18 22:18:19.375,5.4727,4.2627,28.0146,9.5996,-4.2275,17.2588
2025-06-18 22:18:19.498,5.4844,4.3086,27.8984,9.582,-4.1602,17.25
2025-06-18 22:18:19.615,5.4922,4.3887,27.5654,9.583,-4.1357,17.3389
2025-06-18 22:18:19.716,5.502,4.3965,27.4775,9.6045,-4.1846,17.3848
2025-06-18 22:18:19.835,5.5029,4.416,27.3965,9.6045,-4.1816,17.4014
2025-06-18 22:18:19.930,5.5088,4.4395,27.2979,9.5898,-4.1387,17.4287
2025-06-18 22:18:20.048,5.5088,4.4434,27.251,9.5986,-4.1641,17.4609
2025-06-18 22:18:20.166,5.5195,4.415,27.2871,9.6123,-4.2021,17.5117
2025-06-18 22:18:20.282,5.54,4.4033,27.3213,9.5908,-4.1357,17.5225
2025-06-18 22:18:20.388,5.543,4.4609,27.1445,9.5283,-3.9688,17.5049
2025-06-18 22:18:20.498,5.5781,4.4424,27.168,9.5117,-3.9189,17.5518
2025-06-18 22:18:20.614,5.5967,4.4131,27.2305,9.5146,-3.9434,17.6133
2025-06-18 22:18:20.720,5.6191,4.3975,27.2812,9.4961,-3.9033,17.6426
2025-06-18 22:18:20.832,5.6572,4.376,27.3252,9.4414,-3.7764,17.6816
2025-06-18 22:18:20.931,5.6758,4.3574,27.3477,9.4336,-3.7715,17.7422
2025-06-18 22:18:21.049,5.6953,4.3213,27.4072,9.4395,-3.793,17.7803
2025-06-18 22:18:21.158,5.7031,4.3057,27.4258,9.4404,-3.7949,17.7988
2025-06-18 22:18:21.266,5.6738,4.3027,27.457,9.4912,-3.917,17.7588
2025-06-18 22:18:21.383,5.6396,4.29,27.5303,9.5391,-4.0371,17.7119
2025-06-18 22:18:21.491,5.6328,4.2549,27.6377,9.5771,-4.1445,17.7168
2025-06-18 22:18:21.607,5.6182,4.2148,27.7646,9.6338,-4.3467,17.7158
2025-06-18 22:18:21.715,5.5889,4.1797,27.8838,9.6904,-4.5576,17.7051
2025-06-18 22:18:21.826,5.5791,4.1426,27.998,9.7139,-4.7109,17.7305
2025-06-18 22:18:21.937,5.5635,4.1074,28.0898,9.7305,-4.8369,17.7402
2025-06-18 22:18:22.053,5.5439,4.0869,28.1855,9.7344,-4.9688,17.7324
2025-06-18 22:18:22.160,5.5312,4.0879,28.2305,9.7275,-5.0371,17.7246
2025-06-18 22:18:22.280,5.5264,4.0928,28.208,9.7188,-5.0537,17.7422
2025-06-18 22:18:22.385,5.5225,4.0986,28.1982,9.71,-5.0674,17.7559
2025-06-18 22:18:22.495,5.5225,4.1221,28.1006,9.708,-5.0273,17.7676
2025-06-18 22:18:22.613,5.5117,4.1533,27.9629,9.7051,-5.0137,17.7803
2025-06-18 22:18:22.722,5.5029,4.1689,27.8975,9.7012,-4.9854,17.7686
2025-06-18 22:18:22.836,5.5049,4.1934,27.7773,9.6924,-4.9189,17.7979
2025-06-18 22:18:22.950,5.5098,4.207,27.6875,9.6855,-4.8574,17.791
2025-06-18 22:18:23.065,5.5186,4.2354,27.5303,9.6514,-4.7207,17.8193
2025-06-18 22:18:23.170,5.5479,4.2686,27.3223,9.5859,-4.4717,17.8555
2025-06-18 22:18:23.285,5.5791,4.2725,27.2695,9.5635,-4.3994,17.8818
2025-06-18 22:18:23.408,5.6074,4.2559,27.3096,9.5488,-4.3486,17.9141
2025-06-18 22:18:23.516,5.6475,4.25,27.3105,9.4932,-4.1934,17.9502
2025-06-18 22:18:23.646,5.7139,4.2256,27.3721,9.4131,-3.9717,18.002
2025-06-18 22:18:23.732,5.7656,4.1826,27.4717,9.3848,-3.9053,18.0547
2025-06-18 22:18:23.845,5.7822,4.1494,27.5752,9.3955,-3.916,18.0713
2025-06-18 22:18:23.977,5.7852,4.1367,27.623,9.4014,-3.9209,18.0713
2025-06-18 22:18:24.095,5.7852,4.1406,27.6436,9.4102,-3.9336,18.0469
2025-06-18 22:18:24.217,5.7734,4.1328,27.6729,9.4316,-3.9961,18.0479
2025-06-18 22:18:24.322,5.7695,4.1221,27.707,9.4492,-4.0488,18.0537
2025-06-18 22:18:24.432,5.749,4.1279,27.7109,9.4697,-4.1045,18.0186
2025-06-18 22:18:24.546,5.7324,4.1416,27.71,9.498,-4.1738,17.9873
