Timestamp,Sensor1_Data1,Sensor1_Data2,Sensor1_Data3,Sensor2_Data1,Sensor2_Data2,Sensor2_Data3
2025-06-18 22:21:37.106,6.6523,-3.0088,2.1006,5.9023,-6.0283,21.1221
2025-06-18 22:21:37.208,6.6416,-3.0107,2.1035,5.915,-6.0352,21.1211
2025-06-18 22:21:37.340,6.6562,-3.0117,2.1094,5.9258,-6.0469,21.1123
2025-06-18 22:21:37.443,6.6582,-3.0107,2.1113,5.9287,-6.0645,21.1035
2025-06-18 22:21:37.547,6.6533,-3.0146,2.1201,5.9346,-6.0752,21.0898
2025-06-18 22:21:37.670,6.6621,-3.0137,2.126,5.9424,-6.0898,21.0908
2025-06-18 22:21:37.780,6.666,-3.0137,2.1221,5.9395,-6.0879,21.0586
2025-06-18 22:21:37.892,6.667,-3.0205,2.127,5.9414,-6.0996,21.0449
2025-06-18 22:21:37.991,6.6699,-3.0225,2.1221,5.9355,-6.1045,21.0332
2025-06-18 22:21:38.103,6.6748,-3.0303,2.123,5.9355,-6.1113,21.0127
2025-06-18 22:21:38.236,6.6807,-3.0303,2.1367,5.9424,-6.1182,21.0186
2025-06-18 22:21:38.349,6.6875,-3.0244,2.1436,5.9434,-6.1279,21.0205
2025-06-18 22:21:38.454,6.6895,-3.0225,2.1426,5.9385,-6.127,21.0127
2025-06-18 22:21:38.540,6.6904,-3.0234,2.1484,5.9346,-6.1289,21.002
2025-06-18 22:21:38.683,6.6934,-3.0215,2.1348,5.9297,-6.1377,20.9971
2025-06-18 22:21:38.771,6.6973,-3.0283,2.1494,5.9375,-6.1328,21.0039
2025-06-18 22:21:38.899,6.6924,-3.0264,2.1514,5.9443,-6.1348,20.998
2025-06-18 22:21:38.991,6.7031,-3.0293,2.1357,5.9434,-6.124,20.9922
2025-06-18 22:21:39.108,6.7129,-3.0391,2.1211,5.9453,-6.1172,20.9805
2025-06-18 22:21:39.215,6.7354,-3.0439,2.1162,5.9502,-6.1299,20.9727
2025-06-18 22:21:39.332,6.7471,-3.0459,2.1035,5.9482,-6.1445,20.9492
2025-06-18 22:21:39.440,6.748,-3.0518,2.0986,5.9453,-6.1504,20.9072
2025-06-18 22:21:39.554,6.7549,-3.0469,2.085,5.9453,-6.1592,20.8887
2025-06-18 22:21:39.689,6.7578,-3.0479,2.0928,5.9482,-6.1738,20.8838
2025-06-18 22:21:39.824,6.7578,-3.0518,2.0957,5.9561,-6.1641,20.8623
2025-06-18 22:21:39.914,6.7656,-3.0557,2.0908,5.9648,-6.1738,20.8594
2025-06-18 22:21:40.047,6.7764,-3.0645,2.0928,5.9766,-6.1699,20.8418
2025-06-18 22:21:40.117,6.7822,-3.0674,2.0967,5.9893,-6.1758,20.8164
2025-06-18 22:21:40.261,6.7881,-3.0703,2.0918,5.9961,-6.1738,20.8027
2025-06-18 22:21:40.405,6.793,-3.0684,2.1064,6.0,-6.1475,20.7676
2025-06-18 22:21:40.482,6.791,-3.0674,2.1074,6.0029,-6.1279,20.7559
2025-06-18 22:21:40.596,6.7891,-3.0654,2.1045,6.0068,-6.1055,20.748
2025-06-18 22:21:40.704,6.79,-3.0654,2.1035,6.0156,-6.1045,20.7568
2025-06-18 22:21:40.832,6.79,-3.0703,2.1025,6.0234,-6.0801,20.7373
2025-06-18 22:21:40.947,6.793,-3.0684,2.1201,6.0371,-6.082,20.7539
2025-06-18 22:21:41.035,6.8037,-3.0605,2.125,6.0469,-6.0762,20.7637
2025-06-18 22:21:41.161,6.8008,-3.0586,2.1045,6.0469,-6.0693,20.7725
2025-06-18 22:21:41.265,6.8027,-3.0615,2.1055,6.0557,-6.0605,20.7686
2025-06-18 22:21:41.400,6.8096,-3.0605,2.1279,6.0703,-6.0684,20.7734
2025-06-18 22:21:41.507,6.8066,-3.0615,2.1338,6.082,-6.0684,20.7832
2025-06-18 22:21:41.610,6.8076,-3.0596,2.1484,6.1055,-6.0732,20.7891
2025-06-18 22:21:41.714,6.8057,-3.0508,2.125,6.1123,-6.0557,20.7959
2025-06-18 22:21:41.828,6.8008,-3.0547,2.0996,6.1152,-6.041,20.792
2025-06-18 22:21:41.948,6.8047,-3.0479,2.0898,6.1133,-6.0,20.8037
2025-06-18 22:21:42.043,6.8018,-3.042,2.0742,6.1143,-5.9824,20.8203
2025-06-18 22:21:42.160,6.7988,-3.0439,2.0674,6.1201,-5.9521,20.8193
2025-06-18 22:21:42.271,6.7998,-3.0391,2.0645,6.1201,-5.9219,20.8291
2025-06-18 22:21:42.393,6.7939,-3.0352,2.0586,6.1289,-5.916,20.835
2025-06-18 22:21:42.498,6.793,-3.0381,2.0557,6.1377,-5.8906,20.832
2025-06-18 22:21:42.606,6.7881,-3.0371,2.0645,6.1514,-5.8867,20.832
2025-06-18 22:21:42.712,6.792,-3.041,2.0713,6.1611,-5.8926,20.8418
2025-06-18 22:21:42.847,6.7969,-3.041,2.0791,6.1748,-5.8828,20.835
2025-06-18 22:21:42.944,6.7949,-3.04,2.085,6.1875,-5.8789,20.8271
2025-06-18 22:21:43.063,6.7881,-3.0312,2.084,6.2002,-5.8896,20.835
2025-06-18 22:21:43.156,6.7871,-3.0312,2.0791,6.208,-5.875,20.8311
2025-06-18 22:21:43.258,6.7939,-3.0361,2.0898,6.2148,-5.8799,20.8428
2025-06-18 22:21:43.383,6.7939,-3.0332,2.0889,6.2266,-5.8701,20.8389
2025-06-18 22:21:43.482,6.7832,-3.0371,2.0928,6.2354,-5.8613,20.8369
