grid_i,grid_j,X_original,Y_original,Z_original,X_deformed,Y_deformed,Z_deformed,grid_value,distance_from_origin,decay_factor
0,0,-5.0,-5.0,0.0,-5.019451925540319,-5.0,0.08364607776695304,0.08364607776695304,7.0710678118654755,0.06217652402211629
0,1,-4.473684210526316,-5.0,0.0,-4.499344749795574,-5.0,0.11034400984156069,0.11034400984156069,6.709236202095769,0.082021861177106
0,2,-3.947368421052632,-5.0,0.0,-3.980193209786279,-5.0,0.14115131303620065,0.14115131303620065,6.370378124689581,0.10492181151876954
0,3,-3.4210526315789473,-5.0,0.0,-3.4617691916887074,-5.0,0.17508706509720431,0.17508706509720431,6.058349701695441,0.13014722745648133
0,4,-2.8947368421052633,-5.0,0.0,-2.943711701792106,-5.0,0.2105989411433914,0.2105989411433914,5.777499578973723,0.15654422146985164
0,5,-2.368421052631579,-5.0,0.0,-2.4255436965772876,-5.0,0.24563558542484024,0.24563558542484024,5.532577905691747,0.18258796210870457
0,6,-1.8421052631578947,-5.0,0.0,-1.906711787977031,-5.0,0.277817349653777,0.277817349653777,5.328541245083312,0.2065095886819126
0,7,-1.3157894736842106,-5.0,0.0,-1.3866456057591676,-5.0,0.3046915597904418,0.3046915597904418,5.170232290628553,0.2264859583664921
0,8,-0.7894736842105265,-5.0,0.0,-0.8648285813436882,-5.0,0.324036896638141,0.324036896638141,5.061943174124038,0.24086590101697838
0,9,-0.2631578947368425,-5.0,0.0,-0.34086817967599875,-5.0,0.3341654030003098,0.3341654030003098,5.00692041853696,0.248394709730402
0,10,0.2631578947368416,-5.0,0.0,0.18544760979768532,-5.0,0.3341654030003098,0.3341654030003098,5.00692041853696,0.248394709730402
0,11,0.7894736842105257,-5.0,0.0,0.714118787077364,-5.0,0.324036896638141,0.324036896638141,5.061943174124038,0.24086590101697838
0,12,1.3157894736842106,-5.0,0.0,1.2449333416092536,-5.0,0.3046915597904418,0.3046915597904418,5.170232290628553,0.2264859583664921
0,13,1.8421052631578947,-5.0,0.0,1.7774987383387584,-5.0,0.277817349653777,0.277817349653777,5.328541245083312,0.2065095886819126
0,14,2.3684210526315788,-5.0,0.0,2.3112984086858703,-5.0,0.24563558542484024,0.24563558542484024,5.532577905691747,0.18258796210870457
0,15,2.894736842105263,-5.0,0.0,2.84576198241842,-5.0,0.2105989411433914,0.2105989411433914,5.777499578973723,0.15654422146985164
0,16,3.421052631578947,-5.0,0.0,3.380336071469187,-5.0,0.17508706509720431,0.17508706509720431,6.058349701695441,0.13014722745648133
0,17,3.947368421052632,-5.0,0.0,3.914543632318985,-5.0,0.14115131303620065,0.14115131303620065,6.370378124689581,0.10492181151876954
0,18,4.473684210526315,-5.0,0.0,4.448023671257057,-5.0,0.11034400984156069,0.11034400984156069,6.709236202095769,0.082021861177106
0,19,5.0,-5.0,0.0,4.980548074459681,-5.0,0.08364607776695304,0.08364607776695304,7.0710678118654755,0.06217652402211629
1,0,-5.0,-4.473684210526316,0.0,-5.025660539269258,-4.473684210526316,0.11034400984156069,0.11034400984156069,6.709236202095769,0.082021861177106
1,1,-4.473684210526316,-4.473684210526316,0.0,-4.507535012300376,-4.473684210526316,0.14556331669056274,0.14556331669056274,6.326744884300688,0.10820138013124415
1,2,-3.947368421052632,-4.473684210526316,0.0,-3.9906701383329573,-4.473684210526316,0.1862036127767988,0.1862036127767988,5.966202130923492,0.13841047556440855
1,3,-3.4210526315789473,-4.473684210526316,0.0,-3.474764994781241,-4.473684210526316,0.23097088769712476,0.23097088769712476,5.631824883955972,0.1716872725021369
1,4,-2.8947368421052633,-4.473684210526316,0.0,-2.9593433669244,-4.473684210526316,0.277817349653777,0.277817349653777,5.328541245083312,0.2065095886819126
1,5,-2.368421052631579,-4.473684210526316,0.0,-2.443775949764741,-4.473684210526316,0.324036896638141,0.324036896638141,5.061943174124038,0.24086590101697838
1,6,-1.8421052631578947,-4.473684210526316,0.0,-1.9273327263072586,-4.473684210526316,0.36649035056685036,0.36649035056685036,4.838099029171114,0.2724227685771578
1,7,-1.3157894736842106,-4.473684210526316,0.0,-1.4092612770698671,-4.473684210526316,0.4019421994397437,0.4019421994397437,4.663169775439303,0.2987751426743059
1,8,-0.7894736842105265,-4.473684210526316,0.0,-0.888880156490527,-4.473684210526316,0.4274621293216705,0.4274621293216705,4.54280960569265,0.31774483707847356
1,9,-0.2631578947368425,-4.473684210526316,0.0,-0.3656715412225418,-4.473684210526316,0.4408234253386968,0.4408234253386968,4.481417464717474,0.327676670882849
1,10,0.2631578947368416,-4.473684210526316,0.0,0.16064424825114226,-4.473684210526316,0.4408234253386968,0.4408234253386968,4.481417464717474,0.327676670882849
1,11,0.7894736842105257,-4.473684210526316,0.0,0.6900672119305251,-4.473684210526316,0.4274621293216706,0.4274621293216706,4.542809605692649,0.3177448370784737
1,12,1.3157894736842106,-4.473684210526316,0.0,1.222317670298554,-4.473684210526316,0.4019421994397437,0.4019421994397437,4.663169775439303,0.2987751426743059
1,13,1.8421052631578947,-4.473684210526316,0.0,1.7568778000085308,-4.473684210526316,0.36649035056685036,0.36649035056685036,4.838099029171114,0.2724227685771578
1,14,2.3684210526315788,-4.473684210526316,0.0,2.293066155498417,-4.473684210526316,0.324036896638141,0.324036896638141,5.061943174124038,0.24086590101697838
1,15,2.894736842105263,-4.473684210526316,0.0,2.8301303172861263,-4.473684210526316,0.277817349653777,0.277817349653777,5.328541245083312,0.2065095886819126
1,16,3.421052631578947,-4.473684210526316,0.0,3.3673402683766533,-4.473684210526316,0.23097088769712476,0.23097088769712476,5.631824883955972,0.1716872725021369
1,17,3.947368421052632,-4.473684210526316,0.0,3.9040667037723065,-4.473684210526316,0.1862036127767988,0.1862036127767988,5.966202130923492,0.13841047556440855
1,18,4.473684210526315,-4.473684210526316,0.0,4.439833408752255,-4.473684210526316,0.14556331669056283,0.14556331669056283,6.3267448843006875,0.10820138013124421
1,19,5.0,-4.473684210526316,0.0,4.974339460730742,-4.473684210526316,0.11034400984156069,0.11034400984156069,6.709236202095769,0.082021861177106
2,0,-5.0,-3.947368421052632,0.0,-5.032824788733647,-3.947368421052632,0.14115131303620065,0.14115131303620065,6.370378124689581,0.10492181151876954
2,1,-4.473684210526316,-3.947368421052632,0.0,-4.516985927806641,-3.947368421052632,0.1862036127767988,0.1862036127767988,5.966202130923492,0.13841047556440855
2,2,-3.947368421052632,-3.947368421052632,0.0,-4.002759685695057,-3.947368421052632,0.23819040538102754,0.23819040538102754,5.582421956735902,0.17705374665950163
2,3,-3.4210526315789473,-3.947368421052632,0.0,-3.4897611242571376,-3.947368421052632,0.2954564014702557,0.2954564014702557,5.223535063494529,0.21962120082528486
2,4,-2.8947368421052633,-3.947368421052632,0.0,-2.9773810728344263,-3.947368421052632,0.3553820795906763,0.3553820795906763,4.8950197994048095,0.26416567277980846
2,5,-2.368421052631579,-3.947368421052632,0.0,-2.464814528719009,-3.947368421052632,0.41450581230755773,0.41450581230755773,4.603383074877869,0.3081140357597248
2,6,-1.8421052631578947,-3.947368421052632,0.0,-1.9511276590953863,-3.947368421052632,0.46881198419276837,0.46881198419276837,4.356038251907066,0.34848136786796136
2,7,-1.3157894736842106,-3.947368421052632,0.0,-1.4353579740377085,-3.947368421052632,0.514161750121658,0.514161750121658,4.160891658116289,0.38219114704650115
2,8,-0.7894736842105265,-3.947368421052632,0.0,-0.9166337729798754,-3.947368421052632,0.5468066722755471,0.5468066722755471,4.025541721257462,0.406457052163493
2,9,-0.2631578947368425,-3.947368421052632,0.0,-0.3942926597899003,-3.947368421052632,0.5638983520085622,0.5638983520085622,3.956130625887608,0.4191617869683804
